n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,A,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,C,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,G,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,G,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,J,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,I,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,I,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,H,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,E,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,D,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,L,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,L,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,J,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,J,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,E,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,E,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,H,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,I,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,I,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,I,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,H,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,E,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,E,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,J,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,J,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,J,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,E,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,L,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,X,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,X,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,X,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,G,1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,B,-1
6,6x6_1,hillclimber,6,5221.551269,34,753,1,754,I,-1
