n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,A,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,C,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,G,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,G,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,J,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,I,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,I,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,H,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,E,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,D,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,L,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,L,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,J,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,J,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,E,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,E,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,H,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,I,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,I,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,I,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,H,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,E,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,E,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,J,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,J,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,J,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,E,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,L,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,X,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,X,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,X,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,G,1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,B,-1
8,6x6_1,hillclimber,6,1929.797411,34,750,1,751,I,-1
