n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
51,6x6_2,random,6,0.401103,399,399,1,,C,-1
51,6x6_2,random,6,0.401103,399,399,1,,X,-1
51,6x6_2,random,6,0.401103,399,399,1,,D,-1
51,6x6_2,random,6,0.401103,399,399,1,,G,-1
51,6x6_2,random,6,0.401103,399,399,1,,X,-1
51,6x6_2,random,6,0.401103,399,399,1,,G,1
51,6x6_2,random,6,0.401103,399,399,1,,A,-1
51,6x6_2,random,6,0.401103,399,399,1,,G,-1
51,6x6_2,random,6,0.401103,399,399,1,,G,1
51,6x6_2,random,6,0.401103,399,399,1,,D,1
51,6x6_2,random,6,0.401103,399,399,1,,C,1
51,6x6_2,random,6,0.401103,399,399,1,,B,-1
51,6x6_2,random,6,0.401103,399,399,1,,A,-1
51,6x6_2,random,6,0.401103,399,399,1,,C,-1
51,6x6_2,random,6,0.401103,399,399,1,,H,-1
51,6x6_2,random,6,0.401103,399,399,1,,X,1
51,6x6_2,random,6,0.401103,399,399,1,,B,-1
51,6x6_2,random,6,0.401103,399,399,1,,C,1
51,6x6_2,random,6,0.401103,399,399,1,,H,1
51,6x6_2,random,6,0.401103,399,399,1,,B,1
51,6x6_2,random,6,0.401103,399,399,1,,C,-1
51,6x6_2,random,6,0.401103,399,399,1,,H,-1
51,6x6_2,random,6,0.401103,399,399,1,,B,-1
51,6x6_2,random,6,0.401103,399,399,1,,H,1
51,6x6_2,random,6,0.401103,399,399,1,,C,1
51,6x6_2,random,6,0.401103,399,399,1,,B,1
51,6x6_2,random,6,0.401103,399,399,1,,B,1
51,6x6_2,random,6,0.401103,399,399,1,,C,-1
51,6x6_2,random,6,0.401103,399,399,1,,D,-1
51,6x6_2,random,6,0.401103,399,399,1,,X,1
51,6x6_2,random,6,0.401103,399,399,1,,G,-1
51,6x6_2,random,6,0.401103,399,399,1,,X,-1
51,6x6_2,random,6,0.401103,399,399,1,,G,1
51,6x6_2,random,6,0.401103,399,399,1,,B,-1
51,6x6_2,random,6,0.401103,399,399,1,,H,-1
51,6x6_2,random,6,0.401103,399,399,1,,B,-1
51,6x6_2,random,6,0.401103,399,399,1,,B,1
51,6x6_2,random,6,0.401103,399,399,1,,X,1
51,6x6_2,random,6,0.401103,399,399,1,,B,-1
51,6x6_2,random,6,0.401103,399,399,1,,B,1
51,6x6_2,random,6,0.401103,399,399,1,,G,-1
51,6x6_2,random,6,0.401103,399,399,1,,F,1
51,6x6_2,random,6,0.401103,399,399,1,,E,1
51,6x6_2,random,6,0.401103,399,399,1,,F,1
51,6x6_2,random,6,0.401103,399,399,1,,K,-1
51,6x6_2,random,6,0.401103,399,399,1,,E,-1
51,6x6_2,random,6,0.401103,399,399,1,,L,-1
51,6x6_2,random,6,0.401103,399,399,1,,X,-1
