n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
11,6x6_2,random,6,0.475977,497,497,1,,A,-1
11,6x6_2,random,6,0.475977,497,497,1,,A,-1
11,6x6_2,random,6,0.475977,497,497,1,,X,-1
11,6x6_2,random,6,0.475977,497,497,1,,C,-1
11,6x6_2,random,6,0.475977,497,497,1,,X,1
11,6x6_2,random,6,0.475977,497,497,1,,A,1
11,6x6_2,random,6,0.475977,497,497,1,,B,-1
11,6x6_2,random,6,0.475977,497,497,1,,X,-1
11,6x6_2,random,6,0.475977,497,497,1,,D,-1
11,6x6_2,random,6,0.475977,497,497,1,,G,-1
11,6x6_2,random,6,0.475977,497,497,1,,H,-1
11,6x6_2,random,6,0.475977,497,497,1,,A,-1
11,6x6_2,random,6,0.475977,497,497,1,,F,1
11,6x6_2,random,6,0.475977,497,497,1,,X,1
11,6x6_2,random,6,0.475977,497,497,1,,F,-1
11,6x6_2,random,6,0.475977,497,497,1,,B,-1
11,6x6_2,random,6,0.475977,497,497,1,,F,1
11,6x6_2,random,6,0.475977,497,497,1,,H,1
11,6x6_2,random,6,0.475977,497,497,1,,X,-1
11,6x6_2,random,6,0.475977,497,497,1,,F,-1
11,6x6_2,random,6,0.475977,497,497,1,,F,1
11,6x6_2,random,6,0.475977,497,497,1,,H,-1
11,6x6_2,random,6,0.475977,497,497,1,,F,1
11,6x6_2,random,6,0.475977,497,497,1,,G,-1
11,6x6_2,random,6,0.475977,497,497,1,,G,1
11,6x6_2,random,6,0.475977,497,497,1,,G,-1
11,6x6_2,random,6,0.475977,497,497,1,,X,-1
11,6x6_2,random,6,0.475977,497,497,1,,G,1
11,6x6_2,random,6,0.475977,497,497,1,,B,1
11,6x6_2,random,6,0.475977,497,497,1,,X,1
11,6x6_2,random,6,0.475977,497,497,1,,E,1
11,6x6_2,random,6,0.475977,497,497,1,,F,-1
11,6x6_2,random,6,0.475977,497,497,1,,J,-1
11,6x6_2,random,6,0.475977,497,497,1,,B,-1
11,6x6_2,random,6,0.475977,497,497,1,,X,1
11,6x6_2,random,6,0.475977,497,497,1,,H,1
11,6x6_2,random,6,0.475977,497,497,1,,X,-1
11,6x6_2,random,6,0.475977,497,497,1,,B,1
11,6x6_2,random,6,0.475977,497,497,1,,X,-1
