n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,B,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,A,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,F,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,M,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,D,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,D,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,C,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,C,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,H,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,H,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,M,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,S,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,S,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,T,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,U,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,P,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,K,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,D,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,D,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,E,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,F,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,A,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,A,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,A,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,S,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,S,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,I,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,G,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,B,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,C,1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,D,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,D,-1
1,9x9_4,hillclimber,9,28271.487913,143,55755,1,55756,A,1
