n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,A,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,C,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,G,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,G,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,J,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,I,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,I,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,H,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,D,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,L,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,L,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,J,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,J,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,H,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,I,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,I,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,I,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,H,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,J,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,J,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,J,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,E,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,L,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,X,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,X,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,X,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,G,1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,B,-1
1,6x6_1,hillclimber,6,1573.001664,35,751,1,752,I,-1
