n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,A,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,A,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,E,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,X,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,X,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,G,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,G,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,G,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,D,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,C,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,C,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,H,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,C,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,X,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,E,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,E,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,E,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,X,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,A,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,X,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,-1
3,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,B,-1
