n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,A,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,B,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,A,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,C,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,D,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,G,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,F,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,H,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,F,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,X,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,K,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,K,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,I,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,I,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,I,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,L,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,K,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,L,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,L,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,K,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,F,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,H,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,H,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,X,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,H,1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,B,-1
1,6x6_2,hillclimber,6,14.166289,27,2008,1,2009,G,-1
