n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
1,6x6_3,hillclimber,6,7982.601103,80,7745,1,7746,B,1
2,6x6_3,hillclimber,6,31269.402083,79,8540,1,8541,A,-1
3,6x6_3,hillclimber,6,30882.256166,80,8205,1,8206,B,1
4,6x6_3,hillclimber,6,8328.771048,79,8116,1,8117,F,-1
